30800
38400
39500
39700
40100
40400
44600
47200
56900
63200
63200
66000
66900
67900
69000
69700
69800
70100
70400
70600
71900
72200
72900
73100
73700
73700
73800
74100
74200
76700
76900
77400
77700
78600
80200
80500
81900
83200
83500
86000
86000
87000
89200
89400
92600
93300
94000
94100
96200
98600
101000
102300
104100
108900
110000
118000
119600
120300
123300
124400
125600
127100
127300
132100
133600
135200
137100
137100
137200
137200
138200
139000
141600
143000
144200
144200
144600
144700
146900
147100
148800
148800
150000
151300
151600
153300
154100
154800
156300
156900
159200
160400
160400
160600
164300
164800
165100
165600
166700
167800
169900
172000
176800
178900
180000
184100
187200
192300
194200
195100
202700
203100
206000
212000
218200
219700
220600
222200
223300
227800
229200
230800
233300
233600
234800
235800
236900
238600
243400
245500
245900
246900
249700
252700
256500
257000
259100
262300
266100
269400
269900
273400
273700
279400
280700
285200
292600
293300
297000
301200
306600
314300
321600
327600
328900
340400
340800
340900
342600
349000
349500
352900
353700
360000
360900
361200
361800
363000
364000
365700
373600
374800
383900
384400
387600
392600
401500
403300
408400
409300
414000
424800
424800
426100
428000
431300
431800
435700
445100
445400
448600
449100
454500
464200
466000
475600
476400
477000
478900
482700
485900
490400
493200
495700
496200
496800
497200
497900
499100
500200
503300
506100
510700
513900
515700
516300
516400
518100
518700
524300
527700
528900
529700
536900
538600
541100
541800
542800
543600
549000
550300
555200
558900
561100
562000
562400
565400
567900
569500
572700
577700
578600
580200
581000
581200
584900
585100
589100
590400
597300
610300
611400
612700
613800
615200
624000
624200
624500
624600
626100
630500
646200
647400
648300
652700
657300
660500
670700
671200
671400
675900
678300
678700
679000
683100
686800
690200
696200
698600
699100
701600
702900
707600
708200
719900
720000
722900
723000
727400
727700
735300
735300
735500
735900
743500
745600
745600
746900
750400
750500
752100
754000
762700
763000
765200
765600
770100
782800
785800
786800
791000
792600
798100
801600
805600
813200
820200
821700
823800
830000
832800
838300
846000
847700
859100
868600
870500
875200
875400
876500
903500
912200
930500
940000
946600
981600
986700
992200
995700
995900
1013300
1025800
1029900
1037500
1039600
1040100
1041600
1053500
1057400
1082300
1086100
1090400
1090700
1091800
1102800
1106000
1109000
1133900
1137500
1140400
1145400
1149100
1150300
1167000
1171900
1178800
1183500
1200300
1211500
1224700
1244500
1253100
1268600
1276500
1283900
1284600
1312800
1315700
1375200
1396400
1404100
1415700
1462600
1472400
1476600
1584300
1699400
1711100
1796800
1841100
1855200
1998800
2629800
2887000
2967300
3114400
3218600
3276400
3324100
3376000
3509200
3539100
3549200
3628600
3754200
3767000
4327300
